BANDHAN Bond Fund - Income Plan-Direct Plan-Quarterly IDCW	12.6097
BANDHAN Bond Fund - Short Term - Regular Plan - Growth	57.6460
BANDHAN Bond Fund - Short Term - Regular Plan - Monthly IDCW	10.3378
BANK OF INDIA Conservative Hybrid  Fund-Direct Plan-Quarterly IDCW	17.9769
BANK OF INDIA Conservative Hybrid  Fund-ECO Plan-Quarterly IDCW	10.3674
BANK OF INDIA Conservative Hybrid Fund Fund-Direct Plan-Growth	36.5848
BANK OF INDIA Conservative Hybrid Fund-Direct Plan-Annual IDCW	16.6722
BANK OF INDIA Conservative Hybrid Fund-Direct Plan-Monthly IDCW	16.2984
BANK OF INDIA Conservative Hybrid Fund-ECO Plan-Growth	35.3638
BANK OF INDIA Conservative Hybrid Fund-ECO Plan-Monthly IDCW	26.7848
BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Annual IDCW	16.5724
BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Growth	34.1392
BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Monthly IDCW	17.5763
BANK OF INDIA Conservative Hybrid Fund-Regular Plan-Quarterly IDCW	18.2172
CANARA ROBECO INCOME FUND - DIRECT PLAN - GROWTH OPTION	62.3110
CANARA ROBECO INCOME FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment)	17.1184
CANARA ROBECO INCOME FUND - REGULAR PLAN - GROWTH OPTION	55.4547
CANARA ROBECO INCOME FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment)	15.0078
Franklin India Medium to Long Duration Fund - Direct - IDCW	10.6135
Franklin India Medium to Long Duration Fund - Direct Growth	10.7336
Franklin India Medium to Long Duration Fund - Growth	10.6809
Franklin India Medium to Long Duration Fund - IDCW	10.5609
HDFC Income Fund - Growth Option	58.2418
HDFC Income Fund - Growth Option - Direct Plan	64.4936
HDFC Income Fund - Normal IDCW - Direct Plan	20.3956
HDFC Income Fund - Normal IDCW Option	18.3672
HDFC Income Fund - Quarterly IDCW Option	11.4257
HDFC Income Fund - Quarterly IDCW- Direct Plan	12.7822
HSBC Medium to Long Duration Fund - Direct Growth	47.1763
HSBC Medium to Long Duration Fund - Direct Quarterly IDCW	10.7894
HSBC Medium to Long Duration Fund - Regular Growth	42.2303
HSBC Medium to Long Duration Fund - Regular Quarterly IDCW	10.7597
ICICI Prudential Bond Fund - Bonus	12.4602
ICICI Prudential Bond Fund - Direct Plan - Growth	42.7453
ICICI Prudential Bond Fund - Direct Plan - Half Yearly IDCW	11.1100
ICICI Prudential Bond Fund - Direct Plan - IDCW Monthly	11.4454
ICICI Prudential Bond Fund - Direct Plan - IDCW Quarterly	11.5924
ICICI Prudential Bond Fund - Growth	40.3315
ICICI Prudential Bond Fund - Half Yearly IDCW	11.4290
ICICI Prudential Bond Fund - IDCW Monthly	11.2344
ICICI Prudential Bond Fund - IDCW Quarterly	11.2209
ICICI Prudential Bond Fund- Institutional Growth	25.0654
ICICI Prudential Bond Fund- Institutional Monthly Dividend	10.6444
ICICI Prudential Bond Fund- Institutional Quarterly Dividend	11.4294
JM Medium to Long Duration Fund (Direct) - Bonus Option - Principal Units	28.556
JM Medium to Long Duration Fund (Direct) - Growth Option	69.5529
JM Medium to Long Duration Fund (Direct) - Quarterly IDCW	24.577
JM Medium to Long Duration Fund (Regular) - Growth Option	62.3674
JM Medium to Long Duration Fund (Regular) - Quarterly IDCW	21.2053
JM Medium to Long Duration Fund (Regular) - Bonus Option- Principal Units	25.5163
Kotak Bond Fund - Direct Plan - Standard IDCW option	28.7334
Kotak Bond Fund - Growth - Direct	86.3298
Kotak Bond Fund - Regular Plan - Standard IDCW Option	47.0223
Kotak Bond Fund - Regular Plan Growth	76.7499
Kotak Bond-Deposit-Dividend	13.6554
Kotak Bond-Deposit-Growth	42.9354
LIC MF Medium to Long Duration Fund-Direct Plan-Annual IDCW	18.8776
LIC MF Medium to Long Duration Fund-Direct Plan-Growth	78.1335
LIC MF Medium to Long Duration Fund-Direct Plan-IDCW	18.8776
LIC MF Medium to Long Duration Fund-Direct Plan-Quarterly IDCW	18.8778
LIC MF Medium to Long Duration Fund-Regular Plan-Annual IDCW	15.8633
LIC MF Medium to Long Duration Fund-Regular Plan-Growth	72.3708
LIC MF Medium to Long Duration Fund-Regular Plan-IDCW	15.8634
LIC MF Medium to Long Duration Fund-Regular Plan-Quarterly IDCW	15.8633
NIPPON INDIA MEDIUM TO LONG DURATION  FUND - ANNUAL IDCW Option	13.0165
NIPPON INDIA MEDIUM TO LONG DURATION  FUND - Direct Plan - ANNUAL IDCW Option	14.3192
NIPPON INDIA MEDIUM TO LONG DURATION  FUND - Direct Plan - HALF YEARLY IDCW Option	13.6743
NIPPON INDIA MEDIUM TO LONG DURATION  FUND - Direct Plan - MONTHLY IDCW Option	11.3581
Nippon India Medium to Long Duration  Fund - Direct Plan Growth Plan-Bonus Option	28.5781
Nippon India Medium to Long Duration  Fund - Growth Plan Bonus Option	25.6706
Nippon India Medium to Long Duration  Fund - Growth Plan Growth Option	89.2913
NIPPON INDIA MEDIUM TO LONG DURATION  FUND - HALF YEARLY IDCW Option	12.6712
NIPPON INDIA MEDIUM TO LONG DURATION  FUND - QUARTERLY IDCW Option	13.0771
NIPPON INDIA MEDIUM TO LONG DURATION FUND - Direct Plan - QUARTERLY IDCW Option	13.8071
Nippon India Medium to Long Duration Fund - Direct Plan Growth Plan - Growth Option	100.0079
NIPPON INDIA MEDIUM TO LONG DURATION FUND - MONTHLY IDCW Option	10.6810
SBI Magnum Income Fund - Direct Plan - Half Yearly - Income Distribution cum Capital Withdrawal Option (IDCW)	21.6902
SBI Magnum Income Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	22.2055
SBI Magnum Income Fund - Regular Plan - Half Yearly - Income Distribution cum Capital Withdrawal Option (IDCW)	18.5099
SBI Magnum Income Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW)	19.9298
SBI Magnum Income Fund-DIRECT PLAN - Bonus	46.3727
SBI Magnum Income Fund-DIRECT PLAN -Growth	76.4482
SBI Magnum Income Fund-REGULAR PLAN-Bonus	42.8802
SBI Magnum Income Fund-REGULAR PLAN-Growth	70.7699
Tata Income Fund - Direct Plan - Growth Option	72.1992
Tata Income Fund -Regular Plan - Growth Option	66.6140
TATA Income Fund Direct Plan - Periodic Payout of Income Distribution cum capital withdrawal option 	41.0962
Tata Income Fund- Regular Plan - Periodic Payout of IDCW Option	38.6487
TATA Income Fund-Direct Plan - Half Yearly Payout of IDCW Option	16.8454
Tata Income Fund-Regular Plan - Half Yearly Payout of IDCW Option	15.3414
UTI Medium to Long Duration Fund - Direct Plan - Annual IDCW	13.0866
UTI Medium to Long Duration Fund - Direct Plan - Flexi IDCW	15.5634
UTI Medium to Long Duration Fund - Direct Plan - Half-Yearly IDCW	14.9785
UTI Medium to Long Duration Fund - Direct Plan - Quarterly IDCW	25.2454
UTI Medium to Long Duration Fund - Regular Plan - Annual IDCW	12.9004
UTI Medium to Long Duration Fund - Regular Plan - Flexi IDCW	14.2678
UTI Medium to Long Duration Fund - Regular Plan - Half-Yearly IDCW	14.4968
UTI Medium to Long Duration Fund - Regular Plan - Quarterly IDCW	18.846
UTI Medium to Long Duration Fund- Regular Plan - Growth	73.3775
UTI Medium to Long Duration Fund-Growth - Direct	79.9957
Aditya Birla Sun Life Money Manager Fund - Daily IDCW	100.2295
Aditya Birla Sun Life Money Manager Fund - Direct - daily IDCW	100.2295
Aditya Birla Sun Life Money Manager Fund - Direct - weekly IDCW	100.3728
Aditya Birla Sun Life Money Manager Fund - Growth	374.9698
Aditya Birla Sun Life Money Manager Fund - Growth - Direct Plan	379.9376
Aditya Birla Sun Life Money Manager Fund - Retail - Daily IDCW	100.2295
Aditya Birla Sun Life Money Manager Fund - RETAIL - WEEKLY IDCW	103.8459
Aditya Birla Sun Life Money Manager Fund - Retail Growth	462.1607
Aditya Birla Sun Life Money Manager Fund - WEEKLY IDCW	100.3701
Axis Money Market Fund - Direct Plan - Annual IDCW	1278.6265
Axis Money Market Fund - Direct Plan - Daily IDCW	1005.6131
Axis Money Market Fund - Direct Plan - Growth Option	1463.8404
Axis Money Market Fund - Direct Plan - Monthly IDCW	1012.1078
Axis Money Market Fund - Direct Plan - Quarterly IDCW	1173.7201
Axis Money Market Fund - Regular Plan - Annual IDCW	1265.5103
Axis Money Market Fund - Regular Plan - Daily IDCW	1005.6127
Axis Money Market Fund - Regular Plan - Growth Option	1450.1264
Axis Money Market Fund - Regular Plan - Monthly IDCW	1006.9969
Axis Money Market Fund - Regular Plan - Quarterly IDCW	1160.4481
Bajaj Finserv Money Market Fund-Direct Plan-Growth	1176.5325
Bajaj Finserv Money Market Fund-Direct Plan-IDCW	1176.5325
Bajaj Finserv Money Market Fund-Direct Plan-Monthly-IDCW	1037.8291
Bajaj Finserv Money Market Fund-Regular Plan-Growth	1162.1451
Bajaj Finserv Money Market Fund-Regular Plan-IDCW	1162.1451
Bajaj Finserv Money Market Fund-Regular Plan-Monthly-IDCW	1047.1544
Bandhan Money Market Fund - Regular Plan - Periodic IDCW	13.3930
Bandhan Money Market Fund - Regular Plan - Weekly IDCW	10.1292
Bandhan Money Market Fund -Direct Plan-Daily IDCW	10.0994
Bandhan Money Market Fund -Direct Plan-Growth	44.2389
Bandhan Money Market Fund -Direct Plan-Monthly IDCW	10.1965
Bandhan Money Market Fund -Direct Plan-Periodic IDCW	16.2208
Bandhan Money Market Fund -Direct Plan-Weekly IDCW	10.1070
BANDHAN Money Market Fund - Regular Plan - Daily IDCW	10.0994
BANDHAN Money Market Fund - Regular Plan - Growth	40.8355
BANDHAN Money Market Fund - Regular Plan - Monthly IDCW	10.2602
Bank of India Money Market Fund - Direct - Daily IDCW	10.1893
Bank of India Money Market Fund - Direct - Growth	10.4746
Bank of India Money Market Fund - Direct - Monthly IDCW	10.4737
Bank of India Money Market Fund - Regular - Daily IDCW	10.4431
Bank of India Money Market Fund - Regular - Growth	10.4430
Bank of India Money Market Fund - Regular - Monthly IDCW	10.4431
Bank of India Money Market Fund - Regular - Weekly IDCW	10.4440
Baroda BNP Paribas Money Market Fund - Direct Plan - Monthly IDCW	1038.4196
Baroda BNP Paribas Money Market Fund - Direct Plan-Daily IDCW	1001.2866
Baroda BNP Paribas Money Market Fund - Regular Plan - Monthly IDCW	1020.3647
Baroda BNP Paribas Money Market Fund -Direct Plan - Weekly IDCW	1001.7839
Baroda BNP Paribas Money Market Fund- Direct Plan - Growth	1417.7593
Baroda BNP Paribas Money Market Fund-Regular Plan - Growth	1396.8643
Baroda BNP Paribas Money Market Fund-Regular Plan- Daily IDCW	1005.9757
Baroda BNP Paribas Money Market Fund-Regular Plan-Weekly IDCW	1001.7668
DSP Savings Fund - Direct Plan -  IDCW - Daily	10.1527
DSP Savings Fund - Direct Plan - Growth	54.9415
DSP Savings Fund - Direct Plan - IDCW	12.6089
DSP Savings Fund - Direct Plan - IDCW - Monthly	10.9981
DSP Savings Fund - Regular Plan - Growth	53.2895
DSP Savings Fund - Regular Plan - IDCW	12.5638
DSP Savings Fund - Regular Plan - IDCW - Daily	10.1021
DSP Savings Fund - Regular Plan - IDCW - Monthly	10.9652
Edelweiss Money Market Fund - Direct Plan - Annual - IDCW Option	31.7515
Edelweiss Money Market Fund - Direct Plan - Growth Option	31.7558
Edelweiss Money Market Fund - Direct Plan - IDCW Option	29.6135
Edelweiss Money Market Fund - Institutional Plan - Growth Option	24.6228
Edelweiss Money Market Fund - Regular Plan - Annual - IDCW Option	28.5367
Edelweiss Money Market Fund - Regular Plan - Growth Option	28.7743
Edelweiss Money Market Fund - Regular Plan - IDCW Option	27.0681
Franklin India Money Market Fund - Direct - Growth	52.5383
Franklin India Money Market Fund - DP - Wkly IDCW R	10.1048
Franklin India Money Market Fund - Growth Option	50.8344
Franklin India Money Market Fund - Institutional Option - Dividend	0.0000
Franklin India Money Market Fund - Institutional Option - Growth	0.0000
Franklin India Money Market Fund Retail Option - Daily - IDCW	10.1027
Franklin India Money Market Fund Retail Option - Direct - Daily - IDCW	10.1135
Franklin India Money Market Fund Retail Option - Direct - Monthly - IDCW	10.9572
Franklin India Money Market Fund Retail Option - Direct - Quarterly - IDCW	11.7296
Franklin India Money Market Fund Retail Option - Monthly - IDCW	10.5450
Franklin India Money Market Fund Retail Option - Quarterly - IDCW	11.1875
Franklin India Money Market Fund Wkly IDCW R	10.0943
HDFC Money Market Fund - Daily IDCW Option	1063.64
HDFC Money Market Fund - Daily IDCW Option - Direct Plan	1063.64
HDFC Money Market Fund - Growth Option	5791.8153
HDFC Money Market Fund - Growth Option - Direct Plan	5908.5683
HDFC Money Market Fund - Weekly IDCW Option	1062.9888
HDFC Money Market Fund - Weekly IDCW Option -Direct Plan	1063.0098
HSBC Money Market Fund - Direct Daily IDCW	10.8591
HSBC Money Market Fund - Direct Growth	28.0524
HSBC Money Market Fund - Direct Monthly IDCW	12.2069
HSBC Money Market Fund - Direct Weekly IDCW	13.1844
HSBC Money Market Fund - Regular Daily IDCW	10.8591
HSBC Money Market Fund - Regular Growth	26.7398
HSBC Money Market Fund - Regular Monthly IDCW	11.5558
HSBC Money Market Fund - Regular Weekly IDCW	13.0973
ICICI Prudential Money Market Fund - Direct Plan Bonus	151.2089
ICICI Prudential Money Market Fund -Bonus	118.0134
ICICI Prudential Money Market Fund Dividend	100.0952
ICICI Prudential Money Market Fund Option - Direct Plan -  Daily IDCW	100.2322
ICICI Prudential Money Market Fund Option - Direct Plan -  Fortnightly IDCW	101.3351
ICICI Prudential Money Market Fund Option - Direct Plan -  Growth	389.3228
ICICI Prudential Money Market Fund Option - Direct Plan -  IDCW Others	178.3856
ICICI Prudential Money Market Fund Option - Direct Plan -  Monthly IDCW	101.0456
ICICI Prudential Money Market Fund Option - Direct Plan -  Weekly IDCW	100.8123
ICICI Prudential Money Market Fund Retail Growth (erstwhile Cash Option)	306.6704
ICICI Prudential Money Market Fund Option - Daily IDCW	100.2322
ICICI Prudential Money Market Fund Option - Growth	384.5785
ICICI Prudential Money Market Fund Option - IDCW Others	176.6306
ICICI Prudential Money Market Fund Option - Monthly IDCW	100.8819
ICICI Prudential Money Market Fund Option - Weekly IDCW	100.7485
ICICI Prudential Money Market Fund Option -Fortnightly IDCW	100.6605
Invesco India Money Market Fund - Daily IDCW (Reinvestment)	1000.29
Invesco India Money Market Fund - Direct Plan - Daily IDCW (Reinvestment)	1012.2021
Invesco India Money Market Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment)	2860.0733
Invesco India Money Market Fund - Direct Plan - Growth	3192.5816
Invesco India Money Market Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment)	1164.285
Invesco India Money Market Fund - Direct Plan - Weekly IDCW (Payout / Reinvestment)	1000.781
Invesco India Money Market Fund - Discretionary IDCW (Payout / Reinvestment)	3088.3752
Invesco India Money Market Fund - Growth	3085.1026
Invesco India Money Market Fund - Monthly IDCW (Payout / Reinvestment)	1018.7008
Invesco India Money Market Fund - Regular - Growth	2724.2336
Invesco India Money Market Fund - Regular - Monthly IDCW (Payout / Reinvestment)	1446.9197
Invesco India Money Market Fund - Regular Plan - Daily IDCW (Reinvestment)	1008.6058
Invesco India Money Market Fund - Weekly IDCW (Payout / Reinvestment)	1000.7254
JioBlackRock Money Market Fund - Direct Plan - Growth Option	1009.7644
JM Money Market Fund (Direct) - Fortnightly Dividend Option	10.3279
JM Money Market Fund (Direct) - Growth	28.7506
JM Money Market Fund (Direct) - Weekly Dividend	10.6743
JM Money Market Fund (Direct) Bonus Option - Principal Units	15.9606
JM Money Market Fund (Direct)- Daily Dividend Option	10.0508
JM Money Market Fund - Bonus Option - Principal Units	15.7555
JM Money Market Fund - Daily Dividend	10.0418
JM Money Market Fund - Fortnighly Dividend	10.3110
JM Money Market Fund - Growth	28.2812
JM Money Market Fund - Weekly Dividend	10.6454
Kotak Money Market Fund - (Growth)	4550.2688
Kotak Money Market Fund - (Growth) - Direct	4593.4029
Kotak Money market Fund - (Monthly Payout of Income Distribution cum capital withdrawal option)	1050.9741
Kotak Money Market Fund - (Monthly Payout of Income Distribution cum capital withdrawal option) - Direct	1226.0937
LIC MF Money Market Fund-Direct Plan-Growth	1219.6608
LIC MF Money Market Fund-Direct Plan-IDCW	1219.6606
LIC MF Money Market Fund-Regular Plan-Growth	1204.1517
LIC MF Money Market Fund-Regular Plan-IDCW	1204.1517
Mirae Asset Money Market Fund Direct Growth	1295.2370
Mirae Asset Money Market Fund Direct IDCW	1293.0940
Mirae Asset Money Market Fund Regular Growth	1276.4097
Mirae Asset Money Market Fund Regular IDCW	1276.3992
NIPPON INDIA MONEY MARKET FUND - DAILY IDCW Option	1008.4509
NIPPON INDIA MONEY MARKET FUND - DIRECT Plan - DAILY IDCW Option	1008.3573
NIPPON INDIA MONEY MARKET FUND - DIRECT Plan - MONTHLY IDCW Option	1022.6879
NIPPON INDIA MONEY MARKET FUND - DIRECT Plan - QUARTERLY IDCW Option	1026.3368
NIPPON INDIA MONEY MARKET FUND - DIRECT Plan - WEEKLY IDCW Option	1008.8537
Nippon India Money Market Fund - Direct Plan Growth Plan - Bonus Option	2506.2487
Nippon India Money Market Fund - Direct Plan Growth Plan - Growth Option	4262.1963
NIPPON INDIA MONEY MARKET FUND - MONTHLY IDCW Option	1022.4184
NIPPON INDIA MONEY MARKET FUND - QUARTERLY IDCW Option	1026.0669
NIPPON INDIA MONEY MARKET FUND - WEEKLY IDCW Option	1008.8762
Nippon India Money Market Fund-Growth Plan-Bonus Option	1713.3216
Nippon India Money Market Fund-Growth Plan-Growth Option	4206.5763
PGIM India Money Market Fund - Direct Plan - Daily Dividend Option	1010.4294
PGIM India Money Market Fund - Direct Plan - Growth Option	1384.8115
PGIM India Money Market Fund - Direct Plan - Monthly Dividend Option	1069.6157
PGIM India Money Market Fund - Direct Plan - Weekly Dividend Option	1003.7727
PGIM India Money Market Fund - Regular Plan - Daily Dividend Option	1009.0935
PGIM India Money Market Fund - Regular Plan - Growth Option	1343.8062
PGIM India Money Market Fund - Regular Plan - Monthly Dividend Option	1059.9824
PGIM India Money Market Fund - Regular Plan - Weekly Dividend Option	1003.7272
PGIM India Money Market Fund - Segregated Portfolio 1 - Direct Plan - Annual IDCW option	0
PGIM India Money Market Fund - Segregated Portfolio 1 - Direct Plan - Growth Option	0
PGIM India Money Market Fund - Segregated Portfolio 1 - Direct Plan - Monthly IDCW Option	0
PGIM India Money Market Fund - Segregated Portfolio 1 - Direct Plan - Quarterly IDCW option	0
PGIM India Money Market Fund - Segregated Portfolio 1 - Regular Plan - Annual IDCW Option	0
PGIM India Money Market Fund - Segregated Portfolio 1 - Regular plan - Growth option	0
PGIM India Money Market Fund - Segregated Portfolio 1 - Regular Plan - Monthly IDCW option	0
PGIM India Money Market Fund - Segregated Portfolio 1 - Regular Plan - Quarterly IDCW Option	0
SBI  SAVINGS FUND - DIRECT PLAN - GROWTH	45.0660
SBI  SAVINGS FUND - REGULAR PLAN - GROWTH	41.9713
SBI Savings Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	17.8628
SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW)	14.0722
SBI Savings Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	16.2651
SBI Savings Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	16.5494
SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW)	13.6813
SBI Savings Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW)	15.6184
Sundaram Money Market Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	10.0620
Sundaram Money Market Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	10.3782
Sundaram Money Market Fund Direct Plan - Growth	15.2967
Sundaram Money Market Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	11.4228
Sundaram Money Market Fund Direct Plan - Income Distribution cum Capital Withdrawal(IDCW)	11.4228
Sundaram Money Market Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	10.4933
Sundaram Money Market Fund Direct Plan- Income Distribution cum Capital Withdrawal(IDCW)	12.7426
Sundaram Money Market Fund Direct Plan-Income Distribution cum Capital Withdrawal(IDCW)	12.7426
Sundaram Money Market Fund Regular Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	10.0620
Sundaram Money Market Fund Regular Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	11.2320
Sundaram Money Market Fund Regular Plan - Growth	15.1915
Sundaram Money Market Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW )	12.6568
Sundaram Money Market Fund Regular Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	10.4944
Sundaram Money Market Fund Regular Plan -Income Distribution cum Capital Withdrawal (IDCW )	12.6568
Sundaram Money Market Fund Regular Plan -Income Distribution cum Capital Withdrawal(IDCW)	11.3920
Sundaram Money Market Fund Regular Plan- Income Distribution cum Capital Withdrawal (IDCW)	11.3920
Tata Money Market Fund- Direct Plan - Daily Reinvestment of IDCW Option	1114.5200
Tata Money Market Fund- Direct Plan- Growth Option	4876.9094
Tata Money Market Fund- Regular Plan - Daily Reinvestment of IDCW Option	1114.5200
Tata Money Market Fund-Regular Plan - Growth Option	4784.9934
TRUSTMF MONEY MARKET FUND-DIRECT PLAN-GROWTH	1241.0651
TRUSTMF MONEY MARKET FUND-DIRECT PLAN-MONTHLY IDCW	1131.8613
TRUSTMF MONEY MARKET FUND-REGULAR PLAN-GROWTH	1234.1975
TRUSTMF MONEY MARKET FUND-REGULAR PLAN-MONTHLY IDCW	1125.3216
Union Money Market Fund - Direct Plan -  Growth Option	1281.9561
Union Money Market Fund - Direct Plan -  Monthly IDCW Option	1010.4900
Union Money Market Fund - Direct Plan -  Weekly IDCW Option	1000.2588
Union Money Market Fund - Direct Plan - Daily IDCW Option	1000.0024
Union Money Market Fund - Regular Plan -  Growth Option	1245.6884
Union Money Market Fund - Regular Plan -  Monthly IDCW Option	1006.6193
Union Money Market Fund - Regular Plan -  Weekly IDCW Option	1002.2894
Union Money Market Fund - Regular Plan - Daily IDCW Option	1005.0000
UTI MMF - Direct Plan - Growth Option	3163.3965
UTI MMF - Regular Plan - Flexi Dividend Option	1209.2266
UTI MMF - Regular Plan - Growth Option	3125.1865
UTI MMF- Discontinued - Regular Plan - Flexi Dividend Option	3896.6107
UTI MMF- Discontinued - Regular Plan - Periodic Dividend Option	2594.7412
UTI MMF-Discontinued - Regular Plan -Growth	7221.5077
UTI Money Market Fund - Direct Plan - Annual IDCW	1877.6266
UTI Money Market Fund - Direct Plan - Daily IDCW (Reinvestment)	1030.9343
UTI Money Market Fund - Direct Plan - Flexi IDCW	1621.5364
UTI Money Market Fund - Direct Plan - Fortnightly IDCW	1251.9886
UTI Money Market Fund - Direct Plan - Half-Yearly IDCW	1767.5822
UTI Money Market Fund - Direct Plan - Monthly IDCW	1548.486
UTI Money Market Fund - Direct Plan - Quarterly IDCW	1678.8116
UTI Money Market Fund - Direct Plan - Weekly IDCW	1121.7818
UTI Money Market Fund - Regular Plan - Annual IDCW	1861.4351
UTI Money Market Fund - Regular Plan - Daily IDCW (Reinvestment)	1146.5776
UTI Money Market Fund - Regular Plan - Fortnightly IDCW	1160.0252
UTI Money Market Fund - Regular Plan - Half-Yearly IDCW	1756.1381
UTI Money Market Fund - Regular Plan - Monthly IDCW	1037.4277
UTI Money Market Fund - Regular Plan - Quarterly IDCW	1179.0852
UTI Money Market Fund - Regular Plan - Weekly IDCW	1133.3722
360 ONE Overnight Fund - Direct Plan - Growth	1009.0776
360 ONE Overnight Fund - Regular Plan - Growth	1008.9426
360 ONE Overnight Fund - Regular Plan - IDCW	1008.9426
360 ONE Overnight Fund- Direct Plan - IDCW	1009.0776
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Monthly Payout of IDCW	1001.4662
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Weekly Reinvestment of IDCW	1000.4624
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Regular - Weekly Reinvestment of IDCW option	1000.4458
ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Direct - Daily Reinvestment of IDCW	1000.02
ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular - Daily Reinvestment of IDCW	1000.02
ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular- Monthly Payout of IDCW option	1001.4365
ADITYA BIRLA SUN LIFE OVERNIGHT FUND-DIRECT PLAN-GROWTH	1414.9929
ADITYA BIRLA SUNLIFE OVERNIGHT FUND-REGULAR PLAN-GROWTH	1403.8837
Axis Overnight Fund - Direct Plan - Daily IDCW	1000.5073
Axis Overnight Fund - Direct Plan - Growth Option	1384.5058
Axis Overnight Fund - Direct Plan - Monthly IDCW	1002.8853
Axis Overnight Fund - Direct Plan - Weekly IDCW	1001.7141
Axis Overnight Fund - Regular Plan - Daily IDCW	1000.5032
Axis Overnight Fund - Regular Plan - Growth Option	1379.6909
Axis Overnight Fund - Regular Plan - Monthly IDCW	1002.8618
Axis Overnight Fund - Regular Plan - Weekly IDCW	1001.6754
Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years IDCW Plan	1019.6552
Bajaj Finserv Overnight Fund - Direct - Unclaimed less than 3 years Redemption Plan	1025.0636
Bajaj Finserv Overnight Fund - Direct Plan - Daily - IDCW	1033.1412
Bajaj Finserv Overnight Fund - Direct Plan - Fortnightly - IDCW	1035.2480
Bajaj Finserv Overnight Fund - Direct Plan - Growth	1147.3465
Bajaj Finserv Overnight Fund - Direct Plan - Monthly - IDCW	1036.3430
Bajaj Finserv Overnight Fund - Direct Plan - Weekly - IDCW	1034.1788
Bajaj Finserv Overnight Fund - Regular Plan - Daily - IDCW	1032.8859
Bajaj Finserv Overnight Fund - Regular Plan - Fortnightly - IDCW	1035.0007
Bajaj Finserv Overnight Fund - Regular Plan - Growth	1146.0967
Bajaj Finserv Overnight Fund - Regular Plan - Monthly - IDCW	1036.0510
Bajaj Finserv Overnight Fund - Regular Plan - Weekly - IDCW	1033.9170
BANDHAN Overnight Fund - Direct Plan - Daily IDCW	1000.0073
BANDHAN Overnight Fund - Direct Plan - Growth	1395.1960
BANDHAN Overnight Fund - Direct Plan - Monthly IDCW	1001.6114
BANDHAN Overnight Fund - Direct Plan - Periodic IDCW	1271.2875
BANDHAN Overnight Fund - Direct Plan - Weekly IDCW	1000.5009
BANDHAN Overnight Fund - Regular Plan - Daily IDCW	1000.0073
BANDHAN Overnight Fund - Regular Plan - Growth	1385.1856
BANDHAN Overnight Fund - Regular Plan - Monthly IDCW	1001.5873
BANDHAN Overnight Fund - Regular Plan - Weekly IDCW	1001.3648
BANDHAN Overnight Fund - REGULAR PLAN PERIODIC IDCW	1267.4470
BANK OF INDIA Overnight Fund Direct Plan Growth	1328.0526
BANK OF INDIA Overnight Fund Direct Plan- Daily IDCW	1000.0000
BANK OF INDIA Overnight Fund Direct Plan- Monthly IDCW	1001.9653
BANK OF INDIA Overnight Fund Direct Plan- Weekly IDCW	1000.0019
BANK OF INDIA Overnight Fund Regular Plan Growth	1324.3418
BANK OF INDIA Overnight Fund Regular Plan- Daily IDCW	1000.0000
BANK OF INDIA Overnight Fund Regular Plan- Monthly IDCW	1001.9527
BANK OF INDIA Overnight Fund Regular Plan- Weekly IDCW	1000.3170
BANK OF INDIA Overnight Fund Unclaimed IDCW Plan - Greater than 3 Years	1000.0000
